
DATETIME,TIME,LON,LAT,HT,SST
"01-JAN-2004",9496,81.375,17.375,0,-1.E+34  
"01-JAN-2004",9496,81.625,17.375,0,-1.E+34  
"01-JAN-2004",9496,81.875,17.375,0,-1.E+34  
"01-JAN-2004",9496,82.125,17.375,0,-1.E+34  
"01-JAN-2004",9496,82.375,17.375,0,-1.E+34  
"01-JAN-2004",9496,82.625,17.375,0,-1.E+34  
"01-JAN-2004",9496,82.875,17.375,0,25.25  
"01-JAN-2004",9496,83.125,17.375,0,25.42  
"01-JAN-2004",9496,83.375,17.375,0,25.67  
"01-JAN-2004",9496,83.625,17.375,0,25.95  
"01-JAN-2004",9496,83.875,17.375,0,26.11  
"01-JAN-2004",9496,84.125,17.375,0,25.73  
"01-JAN-2004",9496,84.375,17.375,0,25.52  
"01-JAN-2004",9496,84.625,17.375,0,25.49  
"01-JAN-2004",9496,84.875,17.375,0,25.59  
"01-JAN-2004",9496,85.125,17.375,0,25.87  
"01-JAN-2004",9496,85.375,17.375,0,26.27  
"01-JAN-2004",9496,85.625,17.375,0,26.62  
"01-JAN-2004",9496,85.875,17.375,0,26.76  
"01-JAN-2004",9496,86.125,17.375,0,26.68  
"01-JAN-2004",9496,86.375,17.375,0,26.61  
"01-JAN-2004",9496,86.625,17.375,0,26.57  
"01-JAN-2004",9496,86.875,17.375,0,26.65  
"01-JAN-2004",9496,87.125,17.375,0,26.71  
"01-JAN-2004",9496,87.375,17.375,0,26.82  
"01-JAN-2004",9496,81.375,17.625,0,-1.E+34  
"01-JAN-2004",9496,81.625,17.625,0,-1.E+34  
"01-JAN-2004",9496,81.875,17.625,0,-1.E+34  
"01-JAN-2004",9496,82.125,17.625,0,-1.E+34  
"01-JAN-2004",9496,82.375,17.625,0,-1.E+34  
"01-JAN-2004",9496,82.625,17.625,0,-1.E+34  
"01-JAN-2004",9496,82.875,17.625,0,-1.E+34  
"01-JAN-2004",9496,83.125,17.625,0,-1.E+34  
"01-JAN-2004",9496,83.375,17.625,0,25.6  
"01-JAN-2004",9496,83.625,17.625,0,25.83  
"01-JAN-2004",9496,83.875,17.625,0,26.03  
"01-JAN-2004",9496,84.125,17.625,0,26.16  
"01-JAN-2004",9496,84.375,17.625,0,25.9  
"01-JAN-2004",9496,84.625,17.625,0,25.62  
"01-JAN-2004",9496,84.875,17.625,0,25.65  
"01-JAN-2004",9496,85.125,17.625,0,25.85  
"01-JAN-2004",9496,85.375,17.625,0,26.27  
"01-JAN-2004",9496,85.625,17.625,0,26.65  
"01-JAN-2004",9496,85.875,17.625,0,26.79  
"01-JAN-2004",9496,86.125,17.625,0,26.74  
"01-JAN-2004",9496,86.375,17.625,0,26.64  
"01-JAN-2004",9496,86.625,17.625,0,26.57  
"01-JAN-2004",9496,86.875,17.625,0,26.55  
"01-JAN-2004",9496,87.125,17.625,0,26.56  
"01-JAN-2004",9496,87.375,17.625,0,26.64  
"01-JAN-2004",9496,81.375,17.875,0,-1.E+34  
"01-JAN-2004",9496,81.625,17.875,0,-1.E+34  
"01-JAN-2004",9496,81.875,17.875,0,-1.E+34  
"01-JAN-2004",9496,82.125,17.875,0,-1.E+34  
"01-JAN-2004",9496,82.375,17.875,0,-1.E+34  
"01-JAN-2004",9496,82.625,17.875,0,-1.E+34  
"01-JAN-2004",9496,82.875,17.875,0,-1.E+34  
"01-JAN-2004",9496,83.125,17.875,0,-1.E+34  
"01-JAN-2004",9496,83.375,17.875,0,-1.E+34  
"01-JAN-2004",9496,83.625,17.875,0,25.41  
"01-JAN-2004",9496,83.875,17.875,0,25.63  
"01-JAN-2004",9496,84.125,17.875,0,25.75  
"01-JAN-2004",9496,84.375,17.875,0,25.83  
"01-JAN-2004",9496,84.625,17.875,0,25.75  
"01-JAN-2004",9496,84.875,17.875,0,25.67  
"01-JAN-2004",9496,85.125,17.875,0,25.87  
"01-JAN-2004",9496,85.375,17.875,0,26.21  
"01-JAN-2004",9496,85.625,17.875,0,26.56  
"01-JAN-2004",9496,85.875,17.875,0,26.71  
"01-JAN-2004",9496,86.125,17.875,0,26.72  
"01-JAN-2004",9496,86.375,17.875,0,26.66  
"01-JAN-2004",9496,86.625,17.875,0,26.62  
"01-JAN-2004",9496,86.875,17.875,0,26.57  
"01-JAN-2004",9496,87.125,17.875,0,26.55  
"01-JAN-2004",9496,87.375,17.875,0,26.53  
"01-JAN-2004",9496,81.375,18.125,0,-1.E+34  
"01-JAN-2004",9496,81.625,18.125,0,-1.E+34  
"01-JAN-2004",9496,81.875,18.125,0,-1.E+34  
"01-JAN-2004",9496,82.125,18.125,0,-1.E+34  
"01-JAN-2004",9496,82.375,18.125,0,-1.E+34  
"01-JAN-2004",9496,82.625,18.125,0,-1.E+34  
"01-JAN-2004",9496,82.875,18.125,0,-1.E+34  
"01-JAN-2004",9496,83.125,18.125,0,-1.E+34  
"01-JAN-2004",9496,83.375,18.125,0,-1.E+34  
"01-JAN-2004",9496,83.625,18.125,0,-1.E+34  
"01-JAN-2004",9496,83.875,18.125,0,25.12  
"01-JAN-2004",9496,84.125,18.125,0,25.28  
"01-JAN-2004",9496,84.375,18.125,0,25.39  
"01-JAN-2004",9496,84.625,18.125,0,25.41  
"01-JAN-2004",9496,84.875,18.125,0,25.64  
"01-JAN-2004",9496,85.125,18.125,0,25.84  
"01-JAN-2004",9496,85.375,18.125,0,26.11  
"01-JAN-2004",9496,85.625,18.125,0,26.39  
"01-JAN-2004",9496,85.875,18.125,0,26.48  
"01-JAN-2004",9496,86.125,18.125,0,26.54  
"01-JAN-2004",9496,86.375,18.125,0,26.56  
"01-JAN-2004",9496,86.625,18.125,0,26.58  
"01-JAN-2004",9496,86.875,18.125,0,26.59  
"01-JAN-2004",9496,87.125,18.125,0,26.55  
"01-JAN-2004",9496,87.375,18.125,0,26.44  
"01-JAN-2004",9496,81.375,18.375,0,-1.E+34  
"01-JAN-2004",9496,81.625,18.375,0,-1.E+34  
"01-JAN-2004",9496,81.875,18.375,0,-1.E+34  
"01-JAN-2004",9496,82.125,18.375,0,-1.E+34  
"01-JAN-2004",9496,82.375,18.375,0,-1.E+34  
"01-JAN-2004",9496,82.625,18.375,0,-1.E+34  
"01-JAN-2004",9496,82.875,18.375,0,-1.E+34  
"01-JAN-2004",9496,83.125,18.375,0,-1.E+34  
"01-JAN-2004",9496,83.375,18.375,0,-1.E+34  
"01-JAN-2004",9496,83.625,18.375,0,-1.E+34  
"01-JAN-2004",9496,83.875,18.375,0,-1.E+34  
"01-JAN-2004",9496,84.125,18.375,0,24.79  
"01-JAN-2004",9496,84.375,18.375,0,24.79  
"01-JAN-2004",9496,84.625,18.375,0,24.96  
"01-JAN-2004",9496,84.875,18.375,0,25.31  
"01-JAN-2004",9496,85.125,18.375,0,25.75  
"01-JAN-2004",9496,85.375,18.375,0,25.98  
"01-JAN-2004",9496,85.625,18.375,0,26.17  
"01-JAN-2004",9496,85.875,18.375,0,26.24  
"01-JAN-2004",9496,86.125,18.375,0,26.28  
"01-JAN-2004",9496,86.375,18.375,0,26.34  
"01-JAN-2004",9496,86.625,18.375,0,26.43  
"01-JAN-2004",9496,86.875,18.375,0,26.5  
"01-JAN-2004",9496,87.125,18.375,0,26.5  
"01-JAN-2004",9496,87.375,18.375,0,26.38  
"01-JAN-2004",9496,81.375,18.625,0,-1.E+34  
"01-JAN-2004",9496,81.625,18.625,0,-1.E+34  
"01-JAN-2004",9496,81.875,18.625,0,-1.E+34  
"01-JAN-2004",9496,82.125,18.625,0,-1.E+34  
"01-JAN-2004",9496,82.375,18.625,0,-1.E+34  
"01-JAN-2004",9496,82.625,18.625,0,-1.E+34  
"01-JAN-2004",9496,82.875,18.625,0,-1.E+34  
"01-JAN-2004",9496,83.125,18.625,0,-1.E+34  
"01-JAN-2004",9496,83.375,18.625,0,-1.E+34  
"01-JAN-2004",9496,83.625,18.625,0,-1.E+34  
"01-JAN-2004",9496,83.875,18.625,0,-1.E+34  
"01-JAN-2004",9496,84.125,18.625,0,-1.E+34  
"01-JAN-2004",9496,84.375,18.625,0,24.3  
"01-JAN-2004",9496,84.625,18.625,0,24.48  
"01-JAN-2004",9496,84.875,18.625,0,24.88  
"01-JAN-2004",9496,85.125,18.625,0,25.41  
"01-JAN-2004",9496,85.375,18.625,0,25.86  
"01-JAN-2004",9496,85.625,18.625,0,25.98  
"01-JAN-2004",9496,85.875,18.625,0,26.02  
"01-JAN-2004",9496,86.125,18.625,0,26.07  
"01-JAN-2004",9496,86.375,18.625,0,26.13  
"01-JAN-2004",9496,86.625,18.625,0,26.23  
"01-JAN-2004",9496,86.875,18.625,0,26.34  
"01-JAN-2004",9496,87.125,18.625,0,26.39  
"01-JAN-2004",9496,87.375,18.625,0,26.31  
"01-JAN-2004",9496,81.375,18.875,0,-1.E+34  
"01-JAN-2004",9496,81.625,18.875,0,-1.E+34  
"01-JAN-2004",9496,81.875,18.875,0,-1.E+34  
"01-JAN-2004",9496,82.125,18.875,0,-1.E+34  
"01-JAN-2004",9496,82.375,18.875,0,-1.E+34  
"01-JAN-2004",9496,82.625,18.875,0,-1.E+34  
"01-JAN-2004",9496,82.875,18.875,0,-1.E+34  
"01-JAN-2004",9496,83.125,18.875,0,-1.E+34  
"01-JAN-2004",9496,83.375,18.875,0,-1.E+34  
"01-JAN-2004",9496,83.625,18.875,0,-1.E+34  
"01-JAN-2004",9496,83.875,18.875,0,-1.E+34  
"01-JAN-2004",9496,84.125,18.875,0,-1.E+34  
"01-JAN-2004",9496,84.375,18.875,0,-1.E+34  
"01-JAN-2004",9496,84.625,18.875,0,24.09  
"01-JAN-2004",9496,84.875,18.875,0,24.44  
"01-JAN-2004",9496,85.125,18.875,0,25.01  
"01-JAN-2004",9496,85.375,18.875,0,25.45  
"01-JAN-2004",9496,85.625,18.875,0,25.61  
"01-JAN-2004",9496,85.875,18.875,0,25.9  
"01-JAN-2004",9496,86.125,18.875,0,25.94  
"01-JAN-2004",9496,86.375,18.875,0,26.01  
"01-JAN-2004",9496,86.625,18.875,0,26.1  
"01-JAN-2004",9496,86.875,18.875,0,26.19  
"01-JAN-2004",9496,87.125,18.875,0,26.28  
"01-JAN-2004",9496,87.375,18.875,0,26.28  
"01-JAN-2004",9496,81.375,19.125,0,-1.E+34  
"01-JAN-2004",9496,81.625,19.125,0,-1.E+34  
"01-JAN-2004",9496,81.875,19.125,0,-1.E+34  
"01-JAN-2004",9496,82.125,19.125,0,-1.E+34  
"01-JAN-2004",9496,82.375,19.125,0,-1.E+34  
"01-JAN-2004",9496,82.625,19.125,0,-1.E+34  
"01-JAN-2004",9496,82.875,19.125,0,-1.E+34  
"01-JAN-2004",9496,83.125,19.125,0,-1.E+34  
"01-JAN-2004",9496,83.375,19.125,0,-1.E+34  
"01-JAN-2004",9496,83.625,19.125,0,-1.E+34  
"01-JAN-2004",9496,83.875,19.125,0,-1.E+34  
"01-JAN-2004",9496,84.125,19.125,0,-1.E+34  
"01-JAN-2004",9496,84.375,19.125,0,-1.E+34  
"01-JAN-2004",9496,84.625,19.125,0,-1.E+34  
"01-JAN-2004",9496,84.875,19.125,0,24.35  
"01-JAN-2004",9496,85.125,19.125,0,24.72  
"01-JAN-2004",9496,85.375,19.125,0,25.02  
"01-JAN-2004",9496,85.625,19.125,0,25.27  
"01-JAN-2004",9496,85.875,19.125,0,25.44  
"01-JAN-2004",9496,86.125,19.125,0,25.72  
"01-JAN-2004",9496,86.375,19.125,0,25.89  
"01-JAN-2004",9496,86.625,19.125,0,25.99  
"01-JAN-2004",9496,86.875,19.125,0,26.06  
"01-JAN-2004",9496,87.125,19.125,0,26.2  
"01-JAN-2004",9496,87.375,19.125,0,26.21  
"01-JAN-2004",9496,81.375,19.375,0,-1.E+34  
"01-JAN-2004",9496,81.625,19.375,0,-1.E+34  
"01-JAN-2004",9496,81.875,19.375,0,-1.E+34  
"01-JAN-2004",9496,82.125,19.375,0,-1.E+34  
"01-JAN-2004",9496,82.375,19.375,0,-1.E+34  
"01-JAN-2004",9496,82.625,19.375,0,-1.E+34  
"01-JAN-2004",9496,82.875,19.375,0,-1.E+34  
"01-JAN-2004",9496,83.125,19.375,0,-1.E+34  
"01-JAN-2004",9496,83.375,19.375,0,-1.E+34  
"01-JAN-2004",9496,83.625,19.375,0,-1.E+34  
"01-JAN-2004",9496,83.875,19.375,0,-1.E+34  
"01-JAN-2004",9496,84.125,19.375,0,-1.E+34  
"01-JAN-2004",9496,84.375,19.375,0,-1.E+34  
"01-JAN-2004",9496,84.625,19.375,0,-1.E+34  
"01-JAN-2004",9496,84.875,19.375,0,-1.E+34  
"01-JAN-2004",9496,85.125,19.375,0,24.68  
"01-JAN-2004",9496,85.375,19.375,0,24.66  
"01-JAN-2004",9496,85.625,19.375,0,24.8  
"01-JAN-2004",9496,85.875,19.375,0,25.06  
"01-JAN-2004",9496,86.125,19.375,0,25.31  
"01-JAN-2004",9496,86.375,19.375,0,25.71  
"01-JAN-2004",9496,86.625,19.375,0,25.82  
"01-JAN-2004",9496,86.875,19.375,0,25.88  
"01-JAN-2004",9496,87.125,19.375,0,26.03  
"01-JAN-2004",9496,87.375,19.375,0,26.01  
"01-JAN-2004",9496,81.375,19.625,0,-1.E+34  
"01-JAN-2004",9496,81.625,19.625,0,-1.E+34  
"01-JAN-2004",9496,81.875,19.625,0,-1.E+34  
"01-JAN-2004",9496,82.125,19.625,0,-1.E+34  
"01-JAN-2004",9496,82.375,19.625,0,-1.E+34  
"01-JAN-2004",9496,82.625,19.625,0,-1.E+34  
"01-JAN-2004",9496,82.875,19.625,0,-1.E+34  
"01-JAN-2004",9496,83.125,19.625,0,-1.E+34  
"01-JAN-2004",9496,83.375,19.625,0,-1.E+34  
"01-JAN-2004",9496,83.625,19.625,0,-1.E+34  
"01-JAN-2004",9496,83.875,19.625,0,-1.E+34  
"01-JAN-2004",9496,84.125,19.625,0,-1.E+34  
"01-JAN-2004",9496,84.375,19.625,0,-1.E+34  
"01-JAN-2004",9496,84.625,19.625,0,-1.E+34  
"01-JAN-2004",9496,84.875,19.625,0,-1.E+34  
"01-JAN-2004",9496,85.125,19.625,0,-1.E+34  
"01-JAN-2004",9496,85.375,19.625,0,24.09  
"01-JAN-2004",9496,85.625,19.625,0,24.34  
"01-JAN-2004",9496,85.875,19.625,0,24.63  
"01-JAN-2004",9496,86.125,19.625,0,24.76  
"01-JAN-2004",9496,86.375,19.625,0,25.07  
"01-JAN-2004",9496,86.625,19.625,0,25.52  
"01-JAN-2004",9496,86.875,19.625,0,25.8  
"01-JAN-2004",9496,87.125,19.625,0,25.79  
"01-JAN-2004",9496,87.375,19.625,0,25.79  
"01-JAN-2004",9496,81.375,19.875,0,-1.E+34  
"01-JAN-2004",9496,81.625,19.875,0,-1.E+34  
"01-JAN-2004",9496,81.875,19.875,0,-1.E+34  
"01-JAN-2004",9496,82.125,19.875,0,-1.E+34  
"01-JAN-2004",9496,82.375,19.875,0,-1.E+34  
"01-JAN-2004",9496,82.625,19.875,0,-1.E+34  
"01-JAN-2004",9496,82.875,19.875,0,-1.E+34  
"01-JAN-2004",9496,83.125,19.875,0,-1.E+34  
"01-JAN-2004",9496,83.375,19.875,0,-1.E+34  
"01-JAN-2004",9496,83.625,19.875,0,-1.E+34  
"01-JAN-2004",9496,83.875,19.875,0,-1.E+34  
