
DATETIME,TIME,LON,LAT,HT,SST
"01-JAN-2009",11323,81.375,17.375,0,-1.E+34  
"01-JAN-2009",11323,81.625,17.375,0,-1.E+34  
"01-JAN-2009",11323,81.875,17.375,0,-1.E+34  
"01-JAN-2009",11323,82.125,17.375,0,-1.E+34  
"01-JAN-2009",11323,82.375,17.375,0,-1.E+34  
"01-JAN-2009",11323,82.625,17.375,0,-1.E+34  
"01-JAN-2009",11323,82.875,17.375,0,26.78  
"01-JAN-2009",11323,83.125,17.375,0,26.73  
"01-JAN-2009",11323,83.375,17.375,0,26.78  
"01-JAN-2009",11323,83.625,17.375,0,26.83  
"01-JAN-2009",11323,83.875,17.375,0,26.85  
"01-JAN-2009",11323,84.125,17.375,0,26.84  
"01-JAN-2009",11323,84.375,17.375,0,26.93  
"01-JAN-2009",11323,84.625,17.375,0,26.95  
"01-JAN-2009",11323,84.875,17.375,0,26.95  
"01-JAN-2009",11323,85.125,17.375,0,26.93  
"01-JAN-2009",11323,85.375,17.375,0,26.92  
"01-JAN-2009",11323,85.625,17.375,0,26.92  
"01-JAN-2009",11323,85.875,17.375,0,26.97  
"01-JAN-2009",11323,86.125,17.375,0,27.09  
"01-JAN-2009",11323,86.375,17.375,0,27.28  
"01-JAN-2009",11323,86.625,17.375,0,27.47  
"01-JAN-2009",11323,86.875,17.375,0,27.56  
"01-JAN-2009",11323,87.125,17.375,0,27.54  
"01-JAN-2009",11323,87.375,17.375,0,27.49  
"01-JAN-2009",11323,81.375,17.625,0,-1.E+34  
"01-JAN-2009",11323,81.625,17.625,0,-1.E+34  
"01-JAN-2009",11323,81.875,17.625,0,-1.E+34  
"01-JAN-2009",11323,82.125,17.625,0,-1.E+34  
"01-JAN-2009",11323,82.375,17.625,0,-1.E+34  
"01-JAN-2009",11323,82.625,17.625,0,-1.E+34  
"01-JAN-2009",11323,82.875,17.625,0,-1.E+34  
"01-JAN-2009",11323,83.125,17.625,0,-1.E+34  
"01-JAN-2009",11323,83.375,17.625,0,26.72  
"01-JAN-2009",11323,83.625,17.625,0,26.67  
"01-JAN-2009",11323,83.875,17.625,0,26.58  
"01-JAN-2009",11323,84.125,17.625,0,26.78  
"01-JAN-2009",11323,84.375,17.625,0,26.93  
"01-JAN-2009",11323,84.625,17.625,0,27.06  
"01-JAN-2009",11323,84.875,17.625,0,27.02  
"01-JAN-2009",11323,85.125,17.625,0,26.95  
"01-JAN-2009",11323,85.375,17.625,0,26.91  
"01-JAN-2009",11323,85.625,17.625,0,26.9  
"01-JAN-2009",11323,85.875,17.625,0,26.95  
"01-JAN-2009",11323,86.125,17.625,0,27.1  
"01-JAN-2009",11323,86.375,17.625,0,27.3  
"01-JAN-2009",11323,86.625,17.625,0,27.46  
"01-JAN-2009",11323,86.875,17.625,0,27.48  
"01-JAN-2009",11323,87.125,17.625,0,27.38  
"01-JAN-2009",11323,87.375,17.625,0,27.29  
"01-JAN-2009",11323,81.375,17.875,0,-1.E+34  
"01-JAN-2009",11323,81.625,17.875,0,-1.E+34  
"01-JAN-2009",11323,81.875,17.875,0,-1.E+34  
"01-JAN-2009",11323,82.125,17.875,0,-1.E+34  
"01-JAN-2009",11323,82.375,17.875,0,-1.E+34  
"01-JAN-2009",11323,82.625,17.875,0,-1.E+34  
"01-JAN-2009",11323,82.875,17.875,0,-1.E+34  
"01-JAN-2009",11323,83.125,17.875,0,-1.E+34  
"01-JAN-2009",11323,83.375,17.875,0,-1.E+34  
"01-JAN-2009",11323,83.625,17.875,0,26.5  
"01-JAN-2009",11323,83.875,17.875,0,26.48  
"01-JAN-2009",11323,84.125,17.875,0,26.48  
"01-JAN-2009",11323,84.375,17.875,0,26.7  
"01-JAN-2009",11323,84.625,17.875,0,26.83  
"01-JAN-2009",11323,84.875,17.875,0,26.85  
"01-JAN-2009",11323,85.125,17.875,0,26.86  
"01-JAN-2009",11323,85.375,17.875,0,26.86  
"01-JAN-2009",11323,85.625,17.875,0,26.84  
"01-JAN-2009",11323,85.875,17.875,0,26.9  
"01-JAN-2009",11323,86.125,17.875,0,27.01  
"01-JAN-2009",11323,86.375,17.875,0,27.18  
"01-JAN-2009",11323,86.625,17.875,0,27.29  
"01-JAN-2009",11323,86.875,17.875,0,27.29  
"01-JAN-2009",11323,87.125,17.875,0,27.14  
"01-JAN-2009",11323,87.375,17.875,0,27.02  
"01-JAN-2009",11323,81.375,18.125,0,-1.E+34  
"01-JAN-2009",11323,81.625,18.125,0,-1.E+34  
"01-JAN-2009",11323,81.875,18.125,0,-1.E+34  
"01-JAN-2009",11323,82.125,18.125,0,-1.E+34  
"01-JAN-2009",11323,82.375,18.125,0,-1.E+34  
"01-JAN-2009",11323,82.625,18.125,0,-1.E+34  
"01-JAN-2009",11323,82.875,18.125,0,-1.E+34  
"01-JAN-2009",11323,83.125,18.125,0,-1.E+34  
"01-JAN-2009",11323,83.375,18.125,0,-1.E+34  
"01-JAN-2009",11323,83.625,18.125,0,-1.E+34  
"01-JAN-2009",11323,83.875,18.125,0,26.21  
"01-JAN-2009",11323,84.125,18.125,0,26.14  
"01-JAN-2009",11323,84.375,18.125,0,26.23  
"01-JAN-2009",11323,84.625,18.125,0,26.32  
"01-JAN-2009",11323,84.875,18.125,0,26.55  
"01-JAN-2009",11323,85.125,18.125,0,26.67  
"01-JAN-2009",11323,85.375,18.125,0,26.76  
"01-JAN-2009",11323,85.625,18.125,0,26.79  
"01-JAN-2009",11323,85.875,18.125,0,26.81  
"01-JAN-2009",11323,86.125,18.125,0,26.87  
"01-JAN-2009",11323,86.375,18.125,0,26.97  
"01-JAN-2009",11323,86.625,18.125,0,27.01  
"01-JAN-2009",11323,86.875,18.125,0,27  
"01-JAN-2009",11323,87.125,18.125,0,26.86  
"01-JAN-2009",11323,87.375,18.125,0,26.77  
"01-JAN-2009",11323,81.375,18.375,0,-1.E+34  
"01-JAN-2009",11323,81.625,18.375,0,-1.E+34  
"01-JAN-2009",11323,81.875,18.375,0,-1.E+34  
"01-JAN-2009",11323,82.125,18.375,0,-1.E+34  
"01-JAN-2009",11323,82.375,18.375,0,-1.E+34  
"01-JAN-2009",11323,82.625,18.375,0,-1.E+34  
"01-JAN-2009",11323,82.875,18.375,0,-1.E+34  
"01-JAN-2009",11323,83.125,18.375,0,-1.E+34  
"01-JAN-2009",11323,83.375,18.375,0,-1.E+34  
"01-JAN-2009",11323,83.625,18.375,0,-1.E+34  
"01-JAN-2009",11323,83.875,18.375,0,-1.E+34  
"01-JAN-2009",11323,84.125,18.375,0,25.9  
"01-JAN-2009",11323,84.375,18.375,0,25.91  
"01-JAN-2009",11323,84.625,18.375,0,25.95  
"01-JAN-2009",11323,84.875,18.375,0,26.1  
"01-JAN-2009",11323,85.125,18.375,0,26.36  
"01-JAN-2009",11323,85.375,18.375,0,26.63  
"01-JAN-2009",11323,85.625,18.375,0,26.76  
"01-JAN-2009",11323,85.875,18.375,0,26.72  
"01-JAN-2009",11323,86.125,18.375,0,26.7  
"01-JAN-2009",11323,86.375,18.375,0,26.71  
"01-JAN-2009",11323,86.625,18.375,0,26.75  
"01-JAN-2009",11323,86.875,18.375,0,26.73  
"01-JAN-2009",11323,87.125,18.375,0,26.63  
"01-JAN-2009",11323,87.375,18.375,0,26.61  
"01-JAN-2009",11323,81.375,18.625,0,-1.E+34  
"01-JAN-2009",11323,81.625,18.625,0,-1.E+34  
"01-JAN-2009",11323,81.875,18.625,0,-1.E+34  
"01-JAN-2009",11323,82.125,18.625,0,-1.E+34  
"01-JAN-2009",11323,82.375,18.625,0,-1.E+34  
"01-JAN-2009",11323,82.625,18.625,0,-1.E+34  
"01-JAN-2009",11323,82.875,18.625,0,-1.E+34  
"01-JAN-2009",11323,83.125,18.625,0,-1.E+34  
"01-JAN-2009",11323,83.375,18.625,0,-1.E+34  
"01-JAN-2009",11323,83.625,18.625,0,-1.E+34  
"01-JAN-2009",11323,83.875,18.625,0,-1.E+34  
"01-JAN-2009",11323,84.125,18.625,0,-1.E+34  
"01-JAN-2009",11323,84.375,18.625,0,25.7  
"01-JAN-2009",11323,84.625,18.625,0,25.7  
"01-JAN-2009",11323,84.875,18.625,0,25.87  
"01-JAN-2009",11323,85.125,18.625,0,26.15  
"01-JAN-2009",11323,85.375,18.625,0,26.5  
"01-JAN-2009",11323,85.625,18.625,0,26.68  
"01-JAN-2009",11323,85.875,18.625,0,26.65  
"01-JAN-2009",11323,86.125,18.625,0,26.59  
"01-JAN-2009",11323,86.375,18.625,0,26.54  
"01-JAN-2009",11323,86.625,18.625,0,26.55  
"01-JAN-2009",11323,86.875,18.625,0,26.52  
"01-JAN-2009",11323,87.125,18.625,0,26.45  
"01-JAN-2009",11323,87.375,18.625,0,26.48  
"01-JAN-2009",11323,81.375,18.875,0,-1.E+34  
"01-JAN-2009",11323,81.625,18.875,0,-1.E+34  
"01-JAN-2009",11323,81.875,18.875,0,-1.E+34  
"01-JAN-2009",11323,82.125,18.875,0,-1.E+34  
"01-JAN-2009",11323,82.375,18.875,0,-1.E+34  
"01-JAN-2009",11323,82.625,18.875,0,-1.E+34  
"01-JAN-2009",11323,82.875,18.875,0,-1.E+34  
"01-JAN-2009",11323,83.125,18.875,0,-1.E+34  
