
DATETIME,TIME,LON,LAT,HT,SST
"01-JAN-2003",9131,81.375,17.375,0,-1.E+34  
"01-JAN-2003",9131,81.625,17.375,0,-1.E+34  
"01-JAN-2003",9131,81.875,17.375,0,-1.E+34  
"01-JAN-2003",9131,82.125,17.375,0,-1.E+34  
"01-JAN-2003",9131,82.375,17.375,0,-1.E+34  
"01-JAN-2003",9131,82.625,17.375,0,-1.E+34  
"01-JAN-2003",9131,82.875,17.375,0,25.85  
"01-JAN-2003",9131,83.125,17.375,0,26.02  
"01-JAN-2003",9131,83.375,17.375,0,26.06  
"01-JAN-2003",9131,83.625,17.375,0,26.17  
"01-JAN-2003",9131,83.875,17.375,0,26.17  
"01-JAN-2003",9131,84.125,17.375,0,26.18  
"01-JAN-2003",9131,84.375,17.375,0,26.1  
"01-JAN-2003",9131,84.625,17.375,0,26.01  
"01-JAN-2003",9131,84.875,17.375,0,25.89  
"01-JAN-2003",9131,85.125,17.375,0,25.8  
"01-JAN-2003",9131,85.375,17.375,0,25.7  
"01-JAN-2003",9131,85.625,17.375,0,25.68  
"01-JAN-2003",9131,85.875,17.375,0,25.79  
"01-JAN-2003",9131,86.125,17.375,0,25.98  
"01-JAN-2003",9131,86.375,17.375,0,26.22  
"01-JAN-2003",9131,86.625,17.375,0,26.43  
"01-JAN-2003",9131,86.875,17.375,0,26.58  
"01-JAN-2003",9131,87.125,17.375,0,26.63  
"01-JAN-2003",9131,87.375,17.375,0,26.65  
"01-JAN-2003",9131,81.375,17.625,0,-1.E+34  
"01-JAN-2003",9131,81.625,17.625,0,-1.E+34  
"01-JAN-2003",9131,81.875,17.625,0,-1.E+34  
"01-JAN-2003",9131,82.125,17.625,0,-1.E+34  
"01-JAN-2003",9131,82.375,17.625,0,-1.E+34  
"01-JAN-2003",9131,82.625,17.625,0,-1.E+34  
"01-JAN-2003",9131,82.875,17.625,0,-1.E+34  
"01-JAN-2003",9131,83.125,17.625,0,-1.E+34  
"01-JAN-2003",9131,83.375,17.625,0,25.87  
"01-JAN-2003",9131,83.625,17.625,0,25.95  
"01-JAN-2003",9131,83.875,17.625,0,26.07  
"01-JAN-2003",9131,84.125,17.625,0,26.19  
"01-JAN-2003",9131,84.375,17.625,0,26.24  
"01-JAN-2003",9131,84.625,17.625,0,26.11  
"01-JAN-2003",9131,84.875,17.625,0,25.89  
"01-JAN-2003",9131,85.125,17.625,0,25.79  
"01-JAN-2003",9131,85.375,17.625,0,25.72  
"01-JAN-2003",9131,85.625,17.625,0,25.73  
"01-JAN-2003",9131,85.875,17.625,0,25.86  
"01-JAN-2003",9131,86.125,17.625,0,26.03  
"01-JAN-2003",9131,86.375,17.625,0,26.19  
"01-JAN-2003",9131,86.625,17.625,0,26.33  
"01-JAN-2003",9131,86.875,17.625,0,26.47  
"01-JAN-2003",9131,87.125,17.625,0,26.52  
"01-JAN-2003",9131,87.375,17.625,0,26.48  
"01-JAN-2003",9131,81.375,17.875,0,-1.E+34  
"01-JAN-2003",9131,81.625,17.875,0,-1.E+34  
"01-JAN-2003",9131,81.875,17.875,0,-1.E+34  
"01-JAN-2003",9131,82.125,17.875,0,-1.E+34  
"01-JAN-2003",9131,82.375,17.875,0,-1.E+34  
"01-JAN-2003",9131,82.625,17.875,0,-1.E+34  
"01-JAN-2003",9131,82.875,17.875,0,-1.E+34  
"01-JAN-2003",9131,83.125,17.875,0,-1.E+34  
"01-JAN-2003",9131,83.375,17.875,0,-1.E+34  
"01-JAN-2003",9131,83.625,17.875,0,25.83  
"01-JAN-2003",9131,83.875,17.875,0,26.02  
"01-JAN-2003",9131,84.125,17.875,0,26.18  
"01-JAN-2003",9131,84.375,17.875,0,26.23  
"01-JAN-2003",9131,84.625,17.875,0,26.15  
"01-JAN-2003",9131,84.875,17.875,0,25.89  
"01-JAN-2003",9131,85.125,17.875,0,25.71  
"01-JAN-2003",9131,85.375,17.875,0,25.64  
"01-JAN-2003",9131,85.625,17.875,0,25.73  
"01-JAN-2003",9131,85.875,17.875,0,25.9  
"01-JAN-2003",9131,86.125,17.875,0,26.04  
"01-JAN-2003",9131,86.375,17.875,0,26.12  
"01-JAN-2003",9131,86.625,17.875,0,26.22  
"01-JAN-2003",9131,86.875,17.875,0,26.34  
"01-JAN-2003",9131,87.125,17.875,0,26.38  
"01-JAN-2003",9131,87.375,17.875,0,26.35  
"01-JAN-2003",9131,81.375,18.125,0,-1.E+34  
"01-JAN-2003",9131,81.625,18.125,0,-1.E+34  
"01-JAN-2003",9131,81.875,18.125,0,-1.E+34  
"01-JAN-2003",9131,82.125,18.125,0,-1.E+34  
"01-JAN-2003",9131,82.375,18.125,0,-1.E+34  
"01-JAN-2003",9131,82.625,18.125,0,-1.E+34  
"01-JAN-2003",9131,82.875,18.125,0,-1.E+34  
"01-JAN-2003",9131,83.125,18.125,0,-1.E+34  
"01-JAN-2003",9131,83.375,18.125,0,-1.E+34  
"01-JAN-2003",9131,83.625,18.125,0,-1.E+34  
"01-JAN-2003",9131,83.875,18.125,0,25.76  
"01-JAN-2003",9131,84.125,18.125,0,25.96  
"01-JAN-2003",9131,84.375,18.125,0,26.1  
"01-JAN-2003",9131,84.625,18.125,0,26  
"01-JAN-2003",9131,84.875,18.125,0,25.83  
"01-JAN-2003",9131,85.125,18.125,0,25.63  
"01-JAN-2003",9131,85.375,18.125,0,25.61  
"01-JAN-2003",9131,85.625,18.125,0,25.74  
"01-JAN-2003",9131,85.875,18.125,0,25.91  
"01-JAN-2003",9131,86.125,18.125,0,26.02  
"01-JAN-2003",9131,86.375,18.125,0,26.08  
"01-JAN-2003",9131,86.625,18.125,0,26.12  
"01-JAN-2003",9131,86.875,18.125,0,26.18  
"01-JAN-2003",9131,87.125,18.125,0,26.24  
"01-JAN-2003",9131,87.375,18.125,0,26.24  
"01-JAN-2003",9131,81.375,18.375,0,-1.E+34  
"01-JAN-2003",9131,81.625,18.375,0,-1.E+34  
"01-JAN-2003",9131,81.875,18.375,0,-1.E+34  
"01-JAN-2003",9131,82.125,18.375,0,-1.E+34  
"01-JAN-2003",9131,82.375,18.375,0,-1.E+34  
"01-JAN-2003",9131,82.625,18.375,0,-1.E+34  
"01-JAN-2003",9131,82.875,18.375,0,-1.E+34  
"01-JAN-2003",9131,83.125,18.375,0,-1.E+34  
"01-JAN-2003",9131,83.375,18.375,0,-1.E+34  
"01-JAN-2003",9131,83.625,18.375,0,-1.E+34  
"01-JAN-2003",9131,83.875,18.375,0,-1.E+34  
"01-JAN-2003",9131,84.125,18.375,0,25.61  
"01-JAN-2003",9131,84.375,18.375,0,25.72  
"01-JAN-2003",9131,84.625,18.375,0,25.66  
"01-JAN-2003",9131,84.875,18.375,0,25.57  
"01-JAN-2003",9131,85.125,18.375,0,25.48  
"01-JAN-2003",9131,85.375,18.375,0,25.56  
"01-JAN-2003",9131,85.625,18.375,0,25.72  
"01-JAN-2003",9131,85.875,18.375,0,25.87  
"01-JAN-2003",9131,86.125,18.375,0,25.93  
"01-JAN-2003",9131,86.375,18.375,0,25.99  
"01-JAN-2003",9131,86.625,18.375,0,26  
"01-JAN-2003",9131,86.875,18.375,0,26.08  
"01-JAN-2003",9131,87.125,18.375,0,26.15  
"01-JAN-2003",9131,87.375,18.375,0,26.15  
"01-JAN-2003",9131,81.375,18.625,0,-1.E+34  
"01-JAN-2003",9131,81.625,18.625,0,-1.E+34  
"01-JAN-2003",9131,81.875,18.625,0,-1.E+34  
"01-JAN-2003",9131,82.125,18.625,0,-1.E+34  
"01-JAN-2003",9131,82.375,18.625,0,-1.E+34  
"01-JAN-2003",9131,82.625,18.625,0,-1.E+34  
"01-JAN-2003",9131,82.875,18.625,0,-1.E+34  
"01-JAN-2003",9131,83.125,18.625,0,-1.E+34  
"01-JAN-2003",9131,83.375,18.625,0,-1.E+34  
"01-JAN-2003",9131,83.625,18.625,0,-1.E+34  
"01-JAN-2003",9131,83.875,18.625,0,-1.E+34  
"01-JAN-2003",9131,84.125,18.625,0,-1.E+34  
"01-JAN-2003",9131,84.375,18.625,0,25.27  
"01-JAN-2003",9131,84.625,18.625,0,25.39  
"01-JAN-2003",9131,84.875,18.625,0,25.34  
"01-JAN-2003",9131,85.125,18.625,0,25.35  
"01-JAN-2003",9131,85.375,18.625,0,25.49  
"01-JAN-2003",9131,85.625,18.625,0,25.69  
"01-JAN-2003",9131,85.875,18.625,0,25.77  
"01-JAN-2003",9131,86.125,18.625,0,25.79  
"01-JAN-2003",9131,86.375,18.625,0,25.81  
"01-JAN-2003",9131,86.625,18.625,0,25.82  
"01-JAN-2003",9131,86.875,18.625,0,25.94  
"01-JAN-2003",9131,87.125,18.625,0,26.02  
"01-JAN-2003",9131,87.375,18.625,0,26.08  
"01-JAN-2003",9131,81.375,18.875,0,-1.E+34  
"01-JAN-2003",9131,81.625,18.875,0,-1.E+34  
"01-JAN-2003",9131,81.875,18.875,0,-1.E+34  
"01-JAN-2003",9131,82.125,18.875,0,-1.E+34  
"01-JAN-2003",9131,82.375,18.875,0,-1.E+34  
"01-JAN-2003",9131,82.625,18.875,0,-1.E+34  
