
DATETIME,TIME,LON,LAT,HT,SST
"01-JAN-2005",9862,81.375,17.375,0,-1.E+34  
"01-JAN-2005",9862,81.625,17.375,0,-1.E+34  
"01-JAN-2005",9862,81.875,17.375,0,-1.E+34  
"01-JAN-2005",9862,82.125,17.375,0,-1.E+34  
"01-JAN-2005",9862,82.375,17.375,0,-1.E+34  
"01-JAN-2005",9862,82.625,17.375,0,-1.E+34  
"01-JAN-2005",9862,82.875,17.375,0,25.55  
"01-JAN-2005",9862,83.125,17.375,0,25.54  
"01-JAN-2005",9862,83.375,17.375,0,25.5  
"01-JAN-2005",9862,83.625,17.375,0,25.43  
"01-JAN-2005",9862,83.875,17.375,0,25.33  
"01-JAN-2005",9862,84.125,17.375,0,25.25  
"01-JAN-2005",9862,84.375,17.375,0,25.22  
"01-JAN-2005",9862,84.625,17.375,0,25.22  
"01-JAN-2005",9862,84.875,17.375,0,25.25  
"01-JAN-2005",9862,85.125,17.375,0,25.45  
"01-JAN-2005",9862,85.375,17.375,0,25.65  
"01-JAN-2005",9862,85.625,17.375,0,25.78  
"01-JAN-2005",9862,85.875,17.375,0,25.83  
"01-JAN-2005",9862,86.125,17.375,0,25.83  
"01-JAN-2005",9862,86.375,17.375,0,25.75  
"01-JAN-2005",9862,86.625,17.375,0,25.62  
"01-JAN-2005",9862,86.875,17.375,0,25.4  
"01-JAN-2005",9862,87.125,17.375,0,25.35  
"01-JAN-2005",9862,87.375,17.375,0,25.38  
"01-JAN-2005",9862,81.375,17.625,0,-1.E+34  
"01-JAN-2005",9862,81.625,17.625,0,-1.E+34  
"01-JAN-2005",9862,81.875,17.625,0,-1.E+34  
"01-JAN-2005",9862,82.125,17.625,0,-1.E+34  
"01-JAN-2005",9862,82.375,17.625,0,-1.E+34  
"01-JAN-2005",9862,82.625,17.625,0,-1.E+34  
"01-JAN-2005",9862,82.875,17.625,0,-1.E+34  
"01-JAN-2005",9862,83.125,17.625,0,-1.E+34  
"01-JAN-2005",9862,83.375,17.625,0,25.37  
"01-JAN-2005",9862,83.625,17.625,0,25.29  
"01-JAN-2005",9862,83.875,17.625,0,25.35  
"01-JAN-2005",9862,84.125,17.625,0,25.35  
"01-JAN-2005",9862,84.375,17.625,0,25.26  
"01-JAN-2005",9862,84.625,17.625,0,25.28  
"01-JAN-2005",9862,84.875,17.625,0,25.34  
"01-JAN-2005",9862,85.125,17.625,0,25.48  
"01-JAN-2005",9862,85.375,17.625,0,25.66  
"01-JAN-2005",9862,85.625,17.625,0,25.76  
"01-JAN-2005",9862,85.875,17.625,0,25.79  
"01-JAN-2005",9862,86.125,17.625,0,25.72  
"01-JAN-2005",9862,86.375,17.625,0,25.66  
"01-JAN-2005",9862,86.625,17.625,0,25.6  
"01-JAN-2005",9862,86.875,17.625,0,25.54  
"01-JAN-2005",9862,87.125,17.625,0,25.6  
"01-JAN-2005",9862,87.375,17.625,0,25.81  
"01-JAN-2005",9862,81.375,17.875,0,-1.E+34  
"01-JAN-2005",9862,81.625,17.875,0,-1.E+34  
"01-JAN-2005",9862,81.875,17.875,0,-1.E+34  
"01-JAN-2005",9862,82.125,17.875,0,-1.E+34  
"01-JAN-2005",9862,82.375,17.875,0,-1.E+34  
"01-JAN-2005",9862,82.625,17.875,0,-1.E+34  
"01-JAN-2005",9862,82.875,17.875,0,-1.E+34  
"01-JAN-2005",9862,83.125,17.875,0,-1.E+34  
"01-JAN-2005",9862,83.375,17.875,0,-1.E+34  
"01-JAN-2005",9862,83.625,17.875,0,25.14  
"01-JAN-2005",9862,83.875,17.875,0,25.1  
"01-JAN-2005",9862,84.125,17.875,0,25.05  
"01-JAN-2005",9862,84.375,17.875,0,25.21  
"01-JAN-2005",9862,84.625,17.875,0,25.36  
"01-JAN-2005",9862,84.875,17.875,0,25.42  
"01-JAN-2005",9862,85.125,17.875,0,25.54  
"01-JAN-2005",9862,85.375,17.875,0,25.65  
"01-JAN-2005",9862,85.625,17.875,0,25.71  
"01-JAN-2005",9862,85.875,17.875,0,25.71  
"01-JAN-2005",9862,86.125,17.875,0,25.61  
"01-JAN-2005",9862,86.375,17.875,0,25.5  
"01-JAN-2005",9862,86.625,17.875,0,25.46  
"01-JAN-2005",9862,86.875,17.875,0,25.57  
"01-JAN-2005",9862,87.125,17.875,0,25.74  
"01-JAN-2005",9862,87.375,17.875,0,25.88  
"01-JAN-2005",9862,81.375,18.125,0,-1.E+34  
"01-JAN-2005",9862,81.625,18.125,0,-1.E+34  
"01-JAN-2005",9862,81.875,18.125,0,-1.E+34  
"01-JAN-2005",9862,82.125,18.125,0,-1.E+34  
"01-JAN-2005",9862,82.375,18.125,0,-1.E+34  
"01-JAN-2005",9862,82.625,18.125,0,-1.E+34  
"01-JAN-2005",9862,82.875,18.125,0,-1.E+34  
"01-JAN-2005",9862,83.125,18.125,0,-1.E+34  
"01-JAN-2005",9862,83.375,18.125,0,-1.E+34  
"01-JAN-2005",9862,83.625,18.125,0,-1.E+34  
"01-JAN-2005",9862,83.875,18.125,0,24.8  
"01-JAN-2005",9862,84.125,18.125,0,24.85  
"01-JAN-2005",9862,84.375,18.125,0,25.03  
"01-JAN-2005",9862,84.625,18.125,0,25.31  
"01-JAN-2005",9862,84.875,18.125,0,25.45  
