
DATETIME,TIME,LON,LAT,HT,SST
"01-JAN-2007",10592,81.375,17.375,0,-1.E+34  
"01-JAN-2007",10592,81.625,17.375,0,-1.E+34  
"01-JAN-2007",10592,81.875,17.375,0,-1.E+34  
"01-JAN-2007",10592,82.125,17.375,0,-1.E+34  
"01-JAN-2007",10592,82.375,17.375,0,-1.E+34  
"01-JAN-2007",10592,82.625,17.375,0,-1.E+34  
"01-JAN-2007",10592,82.875,17.375,0,26.02  
"01-JAN-2007",10592,83.125,17.375,0,26.03  
"01-JAN-2007",10592,83.375,17.375,0,26.09  
"01-JAN-2007",10592,83.625,17.375,0,26.09  
"01-JAN-2007",10592,83.875,17.375,0,26.08  
"01-JAN-2007",10592,84.125,17.375,0,26.05  
"01-JAN-2007",10592,84.375,17.375,0,26  
"01-JAN-2007",10592,84.625,17.375,0,25.87  
"01-JAN-2007",10592,84.875,17.375,0,25.67  
"01-JAN-2007",10592,85.125,17.375,0,25.54  
"01-JAN-2007",10592,85.375,17.375,0,25.52  
"01-JAN-2007",10592,85.625,17.375,0,25.54  
"01-JAN-2007",10592,85.875,17.375,0,25.44  
"01-JAN-2007",10592,86.125,17.375,0,25.37  
"01-JAN-2007",10592,86.375,17.375,0,25.36  
"01-JAN-2007",10592,86.625,17.375,0,25.39  
"01-JAN-2007",10592,86.875,17.375,0,25.51  
"01-JAN-2007",10592,87.125,17.375,0,25.6  
"01-JAN-2007",10592,87.375,17.375,0,25.71  
"01-JAN-2007",10592,81.375,17.625,0,-1.E+34  
"01-JAN-2007",10592,81.625,17.625,0,-1.E+34  
"01-JAN-2007",10592,81.875,17.625,0,-1.E+34  
"01-JAN-2007",10592,82.125,17.625,0,-1.E+34  
"01-JAN-2007",10592,82.375,17.625,0,-1.E+34  
"01-JAN-2007",10592,82.625,17.625,0,-1.E+34  
"01-JAN-2007",10592,82.875,17.625,0,-1.E+34  
"01-JAN-2007",10592,83.125,17.625,0,-1.E+34  
"01-JAN-2007",10592,83.375,17.625,0,25.98  
"01-JAN-2007",10592,83.625,17.625,0,26.04  
"01-JAN-2007",10592,83.875,17.625,0,26.07  
"01-JAN-2007",10592,84.125,17.625,0,26.09  
"01-JAN-2007",10592,84.375,17.625,0,26.1  
"01-JAN-2007",10592,84.625,17.625,0,25.97  
"01-JAN-2007",10592,84.875,17.625,0,25.77  
"01-JAN-2007",10592,85.125,17.625,0,25.6  
"01-JAN-2007",10592,85.375,17.625,0,25.52  
"01-JAN-2007",10592,85.625,17.625,0,25.49  
"01-JAN-2007",10592,85.875,17.625,0,25.41  
"01-JAN-2007",10592,86.125,17.625,0,25.39  
"01-JAN-2007",10592,86.375,17.625,0,25.41  
"01-JAN-2007",10592,86.625,17.625,0,25.41  
"01-JAN-2007",10592,86.875,17.625,0,25.44  
"01-JAN-2007",10592,87.125,17.625,0,25.46  
"01-JAN-2007",10592,87.375,17.625,0,25.51  
"01-JAN-2007",10592,81.375,17.875,0,-1.E+34  
"01-JAN-2007",10592,81.625,17.875,0,-1.E+34  
"01-JAN-2007",10592,81.875,17.875,0,-1.E+34  
"01-JAN-2007",10592,82.125,17.875,0,-1.E+34  
"01-JAN-2007",10592,82.375,17.875,0,-1.E+34  
"01-JAN-2007",10592,82.625,17.875,0,-1.E+34  
"01-JAN-2007",10592,82.875,17.875,0,-1.E+34  
"01-JAN-2007",10592,83.125,17.875,0,-1.E+34  
"01-JAN-2007",10592,83.375,17.875,0,-1.E+34  
"01-JAN-2007",10592,83.625,17.875,0,25.94  
"01-JAN-2007",10592,83.875,17.875,0,26.01  
"01-JAN-2007",10592,84.125,17.875,0,26.09  
"01-JAN-2007",10592,84.375,17.875,0,26.11  
"01-JAN-2007",10592,84.625,17.875,0,26.04  
"01-JAN-2007",10592,84.875,17.875,0,25.88  
"01-JAN-2007",10592,85.125,17.875,0,25.72  
"01-JAN-2007",10592,85.375,17.875,0,25.57  
"01-JAN-2007",10592,85.625,17.875,0,25.44  
"01-JAN-2007",10592,85.875,17.875,0,25.36  
"01-JAN-2007",10592,86.125,17.875,0,25.35  
"01-JAN-2007",10592,86.375,17.875,0,25.35  
"01-JAN-2007",10592,86.625,17.875,0,25.41  
"01-JAN-2007",10592,86.875,17.875,0,25.48  
"01-JAN-2007",10592,87.125,17.875,0,25.47  
"01-JAN-2007",10592,87.375,17.875,0,25.51  
"01-JAN-2007",10592,81.375,18.125,0,-1.E+34  
"01-JAN-2007",10592,81.625,18.125,0,-1.E+34  
"01-JAN-2007",10592,81.875,18.125,0,-1.E+34  
"01-JAN-2007",10592,82.125,18.125,0,-1.E+34  
"01-JAN-2007",10592,82.375,18.125,0,-1.E+34  
"01-JAN-2007",10592,82.625,18.125,0,-1.E+34  
"01-JAN-2007",10592,82.875,18.125,0,-1.E+34  
"01-JAN-2007",10592,83.125,18.125,0,-1.E+34  
"01-JAN-2007",10592,83.375,18.125,0,-1.E+34  
"01-JAN-2007",10592,83.625,18.125,0,-1.E+34  
"01-JAN-2007",10592,83.875,18.125,0,25.95  
"01-JAN-2007",10592,84.125,18.125,0,26.05  
"01-JAN-2007",10592,84.375,18.125,0,26.09  
"01-JAN-2007",10592,84.625,18.125,0,26.04  
"01-JAN-2007",10592,84.875,18.125,0,25.95  
"01-JAN-2007",10592,85.125,18.125,0,25.84  
"01-JAN-2007",10592,85.375,18.125,0,25.7  
